purchase_id,customer_id,product_id,offer_id,purchase_date,purchase_time,item_count,total_amount,discount_applied,payment_method,device_type,purchase_channel,status
1407,427,76,546,2023-10-05,8:47:49,3,132.01,75.09,NetBanking,Desktop,App,Failed
1408,730,133,212,2024-04-21,23:38:40,2,4519.53,434.67,NetBanking,Tablet,In-store,Failed
1409,35,25,516,2023-08-20,19:18:02,3,4832.77,262.45,NetBanking,Desktop,In-store,Completed
1410,368,171,619,2023-12-04,14:37:04,7,4470.53,417.7,Credit Card,Desktop,In-store,Refunded
1411,567,19,662,2023-09-09,6:48:35,8,1812.78,293.43,NetBanking,Mobile,In-store,Completed
1412,850,36,365,2024-01-27,10:50:32,5,323.76,429.74,NetBanking,Tablet,App,Refunded
1413,276,164,212,2025-07-22,16:10:11,6,4721.11,171.35,Wallet,Desktop,App,Refunded
1414,443,72,197,2025-05-11,23:24:55,9,2695.19,121.33,Wallet,Tablet,Web,Failed
1415,108,149,356,2023-08-22,2:07:17,5,3371.35,257.58,Cash,Mobile,App,Refunded
1416,413,170,762,2023-07-27,12:32:15,5,1873.14,103.75,Wallet,Mobile,App,Failed
1417,980,184,374,2024-10-18,15:33:48,2,916.69,284.98,NetBanking,Desktop,Web,Completed
1418,632,76,766,2023-11-09,8:47:31,4,318.69,457.24,Credit Card,Mobile,App,Refunded
1419,20,27,327,2023-08-21,9:42:21,1,1520.33,480.59,Wallet,Desktop,App,Completed
1420,711,171,328,2025-05-05,0:47:51,9,4453.51,419.38,UPI,Mobile,App,Refunded
1421,529,40,710,2024-07-27,2:36:29,8,4730.39,254.2,NetBanking,Tablet,In-store,Failed
1422,101,176,434,2023-09-25,3:44:29,6,3849.36,461.96,UPI,Mobile,Web,Refunded
1423,712,86,249,2024-06-09,14:16:31,5,1154.31,272.28,Wallet,Desktop,App,Refunded
1424,872,39,179,2024-05-18,18:03:06,6,3286.34,457.73,Cash,Desktop,App,Completed
1425,321,199,96,2025-06-19,6:20:24,4,916.75,146.36,Credit Card,Tablet,In-store,Refunded
1426,470,163,827,2025-04-26,13:54:02,4,2292.11,263.24,UPI,Tablet,App,Completed
1427,449,18,599,2024-08-29,9:59:47,5,1072.82,329.37,Credit Card,Tablet,Web,Refunded
1428,826,112,469,2023-11-09,10:08:22,1,1720.39,323.18,UPI,Tablet,App,Completed
1429,840,147,962,2025-03-25,17:46:55,5,1367.32,407.17,NetBanking,Tablet,Web,Completed
1430,604,45,369,2023-07-27,15:55:53,1,2597.53,167.99,Wallet,Desktop,In-store,Completed
1431,723,6,93,2025-01-18,2:34:39,2,196.35,110.56,Wallet,Tablet,Web,Refunded
1432,921,15,472,2024-09-07,4:30:04,9,4925.85,263.21,Cash,Mobile,App,Refunded
1433,822,129,705,2024-08-03,2:04:17,1,4136.23,486.07,UPI,Tablet,App,Refunded
1434,859,165,465,2023-12-04,20:20:44,8,1982.83,425.28,Cash,Desktop,Web,Failed
1435,429,195,726,2025-05-04,7:59:32,9,3288.34,149.03,NetBanking,Tablet,App,Refunded
1436,180,26,604,2024-07-27,6:19:16,10,2359.68,153.96,UPI,Mobile,App,Refunded
1437,38,165,679,2024-04-22,21:40:01,3,1020.71,446.69,Wallet,Desktop,App,Failed
1438,237,148,392,2025-06-29,3:28:01,1,300.19,157.97,Credit Card,Desktop,In-store,Refunded
1439,159,138,607,2025-04-18,23:55:25,2,3158.64,370.25,UPI,Desktop,App,Failed
1440,277,106,429,2025-07-19,23:17:22,5,939.54,127.38,UPI,Desktop,App,Failed
1441,392,63,785,2024-04-29,9:39:06,8,2365.74,240.28,Cash,Mobile,Web,Failed
1442,576,144,751,2024-12-23,3:00:53,6,3744.37,475.84,UPI,Tablet,App,Completed
1443,806,57,471,2025-02-16,8:25:18,7,1659.93,499.28,Credit Card,Desktop,Web,Completed
1444,877,103,834,2024-04-20,19:05:37,6,2897.95,318.2,Credit Card,Tablet,In-store,Completed
1445,226,121,826,2024-07-25,15:41:35,6,2836.84,35.18,NetBanking,Desktop,In-store,Refunded
1446,575,113,514,2024-08-06,16:29:39,7,2508.19,399.07,NetBanking,Mobile,Web,Completed
1447,116,163,330,2023-09-24,13:30:16,5,1189.84,12.73,UPI,Mobile,In-store,Failed
1448,326,108,983,2025-03-11,9:19:44,2,2634.24,293.74,NetBanking,Desktop,Web,Refunded
1449,725,197,488,2023-10-05,10:55:59,9,3845.22,372.83,Cash,Mobile,App,Refunded
1450,952,82,11,2023-10-15,22:17:45,2,2326.46,471.61,UPI,Mobile,App,Refunded
1451,631,53,731,2024-06-08,19:28:48,4,2664.08,79.01,UPI,Tablet,Web,Failed
1452,874,142,104,2024-08-27,9:35:42,1,381.01,6.96,NetBanking,Tablet,Web,Refunded
1453,899,128,553,2024-08-21,16:56:33,9,3727.25,34.96,NetBanking,Mobile,App,Failed
1454,884,172,69,2025-03-13,15:49:32,10,861.69,187.57,UPI,Mobile,In-store,Failed
1455,817,55,875,2024-04-15,22:29:36,1,1801.61,273.25,Credit Card,Desktop,Web,Failed
1456,272,114,481,2023-11-17,19:39:38,1,3784.83,228.6,UPI,Mobile,In-store,Completed
1457,939,3,766,2025-05-29,4:06:45,6,2641.62,115.9,Cash,Mobile,Web,Refunded
1458,968,147,729,2024-09-19,4:36:19,6,869.35,11.1,NetBanking,Desktop,In-store,Refunded
1459,448,117,767,2024-02-01,20:58:38,4,3353.2,391.27,NetBanking,Mobile,In-store,Completed
1460,529,183,321,2024-07-03,3:38:14,9,2628.21,215.35,Credit Card,Tablet,App,Refunded
1461,726,141,448,2024-07-18,3:25:48,8,1234.59,321.72,Wallet,Mobile,Web,Completed
1462,444,11,472,2023-08-22,10:26:59,2,1249.02,127.78,Cash,Desktop,Web,Completed
1463,82,61,510,2023-11-11,3:42:17,8,4309.5,348.61,Credit Card,Mobile,Web,Failed
1464,102,27,198,2025-05-10,14:27:05,1,2212.96,131.94,Cash,Desktop,In-store,Completed
1465,734,108,302,2024-06-14,15:53:01,10,1082.72,462.95,Credit Card,Desktop,In-store,Completed
1466,65,77,544,2024-12-21,19:25:08,10,2873.19,220.6,NetBanking,Tablet,In-store,Refunded
1467,168,32,621,2024-07-24,13:57:09,10,1265.83,460.38,Cash,Desktop,In-store,Refunded
1468,934,161,636,2023-08-20,15:13:15,6,1370.97,15.87,UPI,Mobile,App,Failed
1469,942,40,211,2024-01-03,19:12:18,7,3576.04,266.4,Credit Card,Desktop,App,Refunded
1470,321,190,518,2024-11-06,4:25:47,7,2749.97,30.04,Wallet,Tablet,In-store,Refunded
1471,967,5,129,2024-09-27,6:09:34,3,3985.58,498.82,NetBanking,Mobile,In-store,Completed
1472,703,178,140,2024-12-05,1:24:59,6,4206.93,101.32,Credit Card,Mobile,App,Refunded
1473,796,168,552,2024-10-19,3:52:30,10,3376.99,57.88,Credit Card,Tablet,In-store,Refunded
1474,266,28,428,2025-06-07,17:54:34,3,3744.76,260.02,NetBanking,Tablet,In-store,Refunded
1475,11,198,372,2025-06-16,4:05:01,9,3603.75,413.21,UPI,Desktop,App,Refunded
1476,387,90,723,2025-07-13,7:38:47,2,2391.1,54.76,Credit Card,Mobile,In-store,Failed
1477,404,24,95,2023-11-24,20:24:26,1,3465.96,309.85,Cash,Desktop,App,Refunded
1478,272,57,479,2024-10-27,23:09:04,2,1818.63,283.95,Cash,Mobile,Web,Refunded
1479,857,146,848,2024-11-03,8:38:35,2,4204.09,317.88,Cash,Tablet,App,Failed
1480,329,30,547,2024-07-14,18:42:34,8,2670.86,34.84,Cash,Mobile,Web,Refunded
1481,677,81,475,2023-10-24,17:20:27,9,4821.63,230.51,UPI,Desktop,In-store,Failed
1482,858,178,861,2024-09-29,3:00:45,1,688.07,491.13,UPI,Tablet,App,Completed
1483,747,81,925,2024-07-22,0:49:49,7,649.02,297.3,Cash,Desktop,In-store,Refunded
1484,442,70,629,2024-06-05,13:03:43,10,3639.75,34.45,UPI,Desktop,Web,Failed
1485,490,8,1,2024-05-06,21:34:11,1,123.86,18.89,Cash,Desktop,Web,Completed
1486,549,32,143,2024-05-26,19:05:56,10,3252.76,190.93,Cash,Mobile,Web,Refunded
1487,162,106,408,2025-01-20,2:03:48,6,1295.53,122.14,UPI,Mobile,App,Failed
1488,585,70,670,2025-07-01,15:59:04,3,2978.59,84.64,UPI,Mobile,App,Refunded
1489,558,179,398,2024-07-13,13:36:21,8,2849.64,78.81,NetBanking,Tablet,App,Failed
1490,983,140,516,2025-02-13,6:57:22,3,592.96,438.77,Cash,Desktop,In-store,Completed
1491,836,181,670,2024-02-16,18:10:02,5,1987.72,60.14,Credit Card,Desktop,App,Failed
1492,896,79,259,2023-11-15,4:33:26,5,2782.98,377.36,Credit Card,Tablet,App,Refunded
1493,488,56,658,2025-05-17,7:37:18,10,4870.98,369.72,UPI,Tablet,App,Refunded
1494,994,163,35,2024-05-26,20:31:18,3,3204.61,12.07,Wallet,Mobile,App,Completed
1495,870,5,871,2023-08-15,18:27:34,9,566.43,297.28,Credit Card,Tablet,App,Completed
1496,972,167,799,2025-04-27,0:12:25,7,2884.6,14.22,NetBanking,Desktop,Web,Completed
1497,430,121,25,2023-08-19,23:37:02,6,3755.75,47.93,Cash,Mobile,App,Refunded
1498,386,199,762,2025-01-14,10:22:21,4,3488.43,347.68,Cash,Tablet,App,Failed
1499,482,174,548,2025-01-21,20:26:40,5,442.22,39.67,Wallet,Mobile,Web,Refunded
1500,627,71,544,2024-02-14,12:41:49,1,232.63,94.27,NetBanking,Tablet,App,Failed
